city1,city2,median_pred,median_dist,n,pred_per_mile
"New Haven, CT","Tampa, FL (Metropolitan Area)",107.92502927035093,1067.0,9,0.1011481061577797
"Fort Myers, FL","Seattle, WA",266.0314125753939,2623.0,2,0.10142257437109947
"Fort Myers, FL","New Haven, CT",115.5928865969181,1134.0,7,0.10193376243114471
"Minneapolis/St. Paul, MN","Punta Gorda, FL",142.8201708868146,1386.0,2,0.10304485633969307
"Fort Myers, FL","Trenton, NJ",106.0381261408329,1028.0,1,0.10314992815256119
"New Haven, CT","West Palm Beach/Palm Beach, FL",112.5199721083045,1086.0,8,0.10360955074429512
"Hartford, CT","Las Vegas, NV",246.29260098561645,2297.0,14,0.10722359642386436
"Miami, FL (Metropolitan Area)","New Haven, CT",120.79762094467878,1126.0,12,0.10728030279278755
"Cedar Rapids/Iowa City, IA","Punta Gorda, FL",126.3238313421607,1170.0,2,0.10796908661723137
"Bangor, ME","Tampa, FL (Metropolitan Area)",150.51044908165932,1394.0,1,0.10797019302845001
"Atlantic City, NJ","Miami, FL (Metropolitan Area)",108.28135308623314,998.0,14,0.10849834978580475
"New Haven, CT","Sarasota/Bradenton, FL",119.87541260570288,1102.0,2,0.10877986624836922
"New Haven, CT","Orlando, FL",109.39538296312094,1005.0,13,0.1088511273264885
"Peoria, IL","Punta Gorda, FL",114.03716217726469,1045.0,1,0.10912647098302841
"Tampa, FL (Metropolitan Area)","Trenton, NJ",104.90387242287397,955.0,5,0.10984698683023453
"Trenton, NJ","West Palm Beach/Palm Beach, FL",110.46890076249838,985.0,3,0.11215116828680038
"Allentown/Bethlehem/Easton, PA","Sanford, FL",100.04428160190582,882.0,14,0.11342889070510864
"Bellingham, WA","Las Vegas, NV",108.34123545885086,954.0,12,0.11356523633003235
"Orlando, FL","Trenton, NJ",101.81709671020508,896.0,9,0.11363515257835388
"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",209.82118118554354,1846.0,14,0.11366261169314384
"Atlantic City, NJ","West Palm Beach/Palm Beach, FL",107.79136008024216,936.0,3,0.1151617094874382
"Flint, MI","Sarasota/Bradenton, FL",123.99975685402751,1075.0,4,0.11534861102700233
"Atlantic City, NJ","Fort Myers, FL",114.25582326203585,982.0,8,0.11635012552142143
"Flint, MI","Tampa, FL (Metropolitan Area)",123.46067428588867,1040.0,4,0.11871218681335449
"Punta Gorda, FL","South Bend, IN",124.54304273426533,1049.0,1,0.1187254935503006
"Peoria, IL","Phoenix, AZ",157.84983251988888,1326.0,1,0.11904210597276688
"Appleton, WI","Punta Gorda, FL",149.58659186959267,1250.0,1,0.11966927349567413
"Atlantic City, NJ","Orlando, FL",102.17051048576832,852.0,14,0.11991843953728676
"Cincinnati, OH","Punta Gorda, FL",102.05443613231182,850.0,5,0.12006404250860214
"Miami, FL (Metropolitan Area)","Portland, OR",327.3444324731827,2700.0,14,0.12123867869377136
"Miami, FL (Metropolitan Area)","Seattle, WA",330.83556255698204,2724.0,14,0.12145211547613144
"Las Vegas, NV","Orlando, FL",247.82647605985403,2039.0,14,0.12154314666986465
"Fort Wayne, IN","Punta Gorda, FL",120.40045069903135,986.0,4,0.12210999056696892
"New York City, NY (Metropolitan Area)","Sacramento, CA",311.86365396156907,2553.0,14,0.12215575948357582
"Orlando, FL","Portland, OR",310.4562394618988,2534.0,14,0.12251627445220947
"Las Vegas, NV","Miami, FL (Metropolitan Area)",266.65440890192986,2174.0,14,0.12265612185001373
"Des Moines, IA","Punta Gorda, FL",148.82606407999992,1206.0,2,0.12340469658374786
"Grand Rapids, MI","Sanford, FL",123.76770544797182,1001.0,10,0.12364406138658524
"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",319.9042496457696,2585.0,14,0.12375406175851822
"Grand Rapids, MI","Punta Gorda, FL",139.0887928456068,1118.0,7,0.12440858036279678
"Seattle, WA","Tampa, FL (Metropolitan Area)",314.6434257924557,2520.0,14,0.12485850229859352
"Orlando, FL","Seattle, WA",319.4219060242176,2554.0,14,0.1250673085451126
"Las Vegas, NV","Tampa, FL (Metropolitan Area)",248.83463335037231,1984.0,14,0.1254206821322441
"Appleton, WI","Phoenix, AZ",183.65150840580463,1463.0,4,0.12553076446056366
"Appleton, WI","Sanford, FL",143.3707685917616,1141.0,2,0.12565360963344574
"Atlantic City, NJ","Tampa, FL (Metropolitan Area)",115.50189696252346,913.0,3,0.12650810182094574
"Hartford, CT","Phoenix, AZ",281.9039731621742,2213.0,11,0.1273854374885559
"Orlando, FL","San Diego, CA",276.30179280787706,2149.0,14,0.1285722628235817
"Harlingen/San Benito, TX","Minneapolis/St. Paul, MN",168.6376652121544,1310.0,7,0.12873104214668274
"Richmond, VA","San Francisco, CA (Metropolitan Area)",316.4933934286237,2449.0,8,0.1292337253689766
"Las Vegas, NV","Richmond, VA",269.9416727423668,2086.0,14,0.12940636277198792
"Boston, MA (Metropolitan Area)","Seattle, WA",323.0147581100464,2496.0,14,0.1294129639863968
"Columbus, OH","Los Angeles, CA (Metropolitan Area)",258.92897028476,1995.0,14,0.12978895753622055
"New York City, NY (Metropolitan Area)","Vero Beach, FL",132.38189592957497,1019.0,2,0.1299135386943817
"Boston, MA (Metropolitan Area)","Portland, OR",329.5956756323576,2537.0,14,0.1299155205488205
"Boston, MA (Metropolitan Area)","Sacramento, CA",342.6653754711151,2636.0,10,0.1299944519996643
"Las Vegas, NV","Mission/McAllen/Edinburg, TX",157.57298357784748,1210.0,14,0.13022560626268387
"Hartford, CT","Los Angeles, CA (Metropolitan Area)",329.88165517151356,2527.0,14,0.1305427998304367
"Flint, MI","Punta Gorda, FL",145.07548156380653,1111.0,4,0.13058099150657654
"New York City, NY (Metropolitan Area)","San Diego, CA",325.08816761523485,2481.0,14,0.1310311034321785
"Charleston, SC","Las Vegas, NV",263.9854096621275,2005.0,3,0.13166354596614838
"Flint, MI","Sanford, FL",130.5532704591751,988.0,4,0.1321389377117157
"Los Angeles, CA (Metropolitan Area)","Orlando, FL",293.65571090579033,2218.0,14,0.1323966234922409
"Appleton, WI","Tampa, FL (Metropolitan Area)",155.5785971134901,1173.0,1,0.13263307511806488
"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",283.8496840596199,2136.0,14,0.13288842886686325
"Grand Rapids, MI","Las Vegas, NV",218.28154951334,1642.0,14,0.13293638825416565
"New York City, NY (Metropolitan Area)","Portland, OR",330.21074387431145,2482.0,14,0.13304220139980316
"Charleston, SC","Seattle, WA",321.67144384235144,2415.0,12,0.13319728523492813
"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",234.24173960089684,1754.0,14,0.13354717195034027
"Boise, ID","Orlando, FL",293.0388582125306,2194.0,2,0.13356374576687813
"Portland, OR","Tampa, FL (Metropolitan Area)",333.55610433220863,2497.0,12,0.13358274102210999
"Boston, MA (Metropolitan Area)","San Diego, CA",345.755402803421,2588.0,14,0.13359946012496948
"New York City, NY (Metropolitan Area)","Seattle, WA",327.1696088463068,2448.0,14,0.13364771603198808
"Miami, FL (Metropolitan Area)","Sacramento, CA",342.4613046646118,2552.0,12,0.1341933012008667
"Miami, FL (Metropolitan Area)","San Diego, CA",305.00829489529133,2269.0,14,0.1344241052865982
"Las Vegas, NV","Memphis, TN",190.74214231967926,1416.0,14,0.13470490276813507
"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",300.3714962899685,2218.0,14,0.13542447984218597
"Las Vegas, NV","Philadelphia, PA",295.16714000701904,2176.0,14,0.13564666360616684
"Cincinnati, OH","Sanford, FL",99.7114746272564,735.0,5,0.13566187024116516
"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",367.17972016334534,2704.0,14,0.13579131662845612
"Las Vegas, NV","Pittsburgh, PA",259.7150453925133,1910.0,14,0.13597646355628967
"Portland, ME","Tampa, FL (Metropolitan Area)",174.88250643014908,1277.0,1,0.13694792985916138
"Cedar Rapids/Iowa City, IA","Tampa, FL (Metropolitan Area)",149.4752161204815,1090.0,1,0.13713322579860687
"Boston, MA (Metropolitan Area)","Las Vegas, NV",327.26469423621893,2381.0,14,0.13744842261075974
"Atlanta, GA (Metropolitan Area)","Trenton, NJ",96.42041131108999,701.0,2,0.13754694908857346
"Pittsburgh, PA","Seattle, WA",292.786275036633,2125.0,14,0.1377817764878273
"Jacksonville, FL","San Diego, CA",287.8692285269499,2089.0,1,0.13780240714550018
"Indianapolis, IN","Punta Gorda, FL",126.48811236023903,916.0,2,0.1380874589085579
"Seattle, WA","Washington, DC (Metropolitan Area)",323.4656735509634,2335.0,14,0.1385291963815689
"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",298.98781983554363,2154.0,14,0.13880585879087448
"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",325.3568231239915,2343.0,14,0.13886334747076035
"Hartford, CT","San Francisco, CA (Metropolitan Area)",365.02414382994175,2625.0,10,0.13905681669712067
"Las Vegas, NV","Sioux Falls, SD",154.1024193763733,1104.0,2,0.13958552479743958
"Allentown/Bethlehem/Easton, PA","Tampa, FL (Metropolitan Area)",135.47303378582,970.0,7,0.13966292142868042
"Fort Myers, FL","Las Vegas, NV",289.3693531304598,2070.0,6,0.13979195803403854
"Cleveland, OH (Metropolitan Area)","Seattle, WA",288.18385764956474,2055.0,11,0.14023545384407043
"Los Angeles, CA (Metropolitan Area)","Richmond, VA",323.5386907309294,2305.0,14,0.14036385715007782
"Sacramento, CA","Washington, DC (Metropolitan Area)",336.9264056161046,2395.0,14,0.14067908376455307
"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",367.61607544124126,2611.0,14,0.14079512655735016
"Philadelphia, PA","Seattle, WA",335.17453311383724,2378.0,14,0.1409480795264244
"Orlando, FL","San Francisco, CA (Metropolitan Area)",345.1446249037981,2446.0,14,0.14110573381185532
"Cincinnati, OH","Las Vegas, NV",237.56036406755447,1678.0,14,0.14157351851463318
"Las Vegas, NV","New York City, NY (Metropolitan Area)",323.5541255027056,2282.0,14,0.14178533107042313
"Orlando, FL","Sacramento, CA",341.86302721500397,2408.0,14,0.141969695687294
"Nashville, TN","Seattle, WA",281.0468139052391,1978.0,14,0.14208635687828064
"New Orleans, LA","Portland, OR",291.482325270772,2050.0,2,0.1421865001320839
"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",295.05538415908813,2073.0,14,0.1423325538635254
"Fort Myers, FL","Portland, ME",191.31485922634602,1343.0,1,0.1424533575773239
"Phoenix, AZ","Richmond, VA",280.1071173325181,1965.0,4,0.14254815131425858
"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",332.1459920629859,2329.0,14,0.14261313527822495
"Columbus, OH","Seattle, WA",287.61579179763794,2016.0,14,0.14266656339168549
"New York City, NY (Metropolitan Area)","Reno, NV",348.6664567962289,2443.0,14,0.14272061268777278
"Buffalo, NY","Las Vegas, NV",283.58253242075443,1986.0,14,0.1427908018231392
"New York City, NY (Metropolitan Area)","Phoenix, AZ",313.6522324308753,2189.0,14,0.1432856246829033
"Charleston, SC","Los Angeles, CA (Metropolitan Area)",316.3045334815979,2206.0,14,0.14338374137878418
"Miami, FL (Metropolitan Area)","Worcester, MA",176.72627782821655,1232.0,1,0.1434466540813446
"Raleigh/Durham, NC","Seattle, WA",337.92538419365883,2354.0,14,0.1435536891222
"Las Vegas, NV","Milwaukee, WI",218.89989486336708,1524.0,14,0.1436351016163826
"Bismarck/Mandan, ND","Phoenix, AZ",157.3817530721426,1094.0,4,0.14385900646448135
"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",345.27642130851746,2400.0,14,0.1438651755452156
"Las Vegas, NV","Raleigh/Durham, NC",291.66732056438923,2026.0,14,0.14396215230226517
"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",363.3865321725607,2521.0,14,0.14414380490779877
"New Orleans, LA","Seattle, WA",301.70366628468037,2086.0,14,0.14463263005018234
"Columbus, OH","Las Vegas, NV",256.7470420598984,1771.0,14,0.14497292041778564
"Chicago, IL","Seattle, WA",251.34921634197235,1733.0,14,0.14503705501556396
"Boston, MA (Metropolitan Area)","Phoenix, AZ",333.6117021739483,2300.0,14,0.1450485661625862
"Grand Rapids, MI","Sarasota/Bradenton, FL",156.66589736938477,1080.0,4,0.14506101608276367
"San Francisco, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",347.1334719210863,2393.0,14,0.14506204426288605
"Belleville, IL","Valparaiso, FL",85.25510670244694,587.0,3,0.14523868262767792
"Fort Wayne, IN","Tampa, FL (Metropolitan Area)",132.60822701454163,912.0,1,0.14540375769138336
"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",313.803529381752,2158.0,14,0.1454140543937683
"Las Vegas, NV","Washington, DC (Metropolitan Area)",306.3122154325247,2106.0,14,0.14544739574193954
"Jacksonville, FL","Las Vegas, NV",286.1038653552532,1965.0,14,0.14559993147850037
"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",318.77812971174717,2187.0,14,0.1457604616880417
"Norfolk, VA (Metropolitan Area)","San Diego, CA",339.75912272930145,2330.0,14,0.14581936597824097
"Jacksonville, FL","Seattle, WA",356.2524192109704,2443.0,2,0.1458257958292961
"Fort Myers, FL","San Francisco, CA (Metropolitan Area)",362.7594501301646,2481.0,2,0.1462150141596794
"San Diego, CA","Tampa, FL (Metropolitan Area)",305.17752610147,2087.0,14,0.1462278515100479
"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",351.55808602273464,2402.0,14,0.14636056870222092
"Philadelphia, PA","Portland, OR",352.5893324017525,2406.0,7,0.14654585719108582
"Austin, TX","Boston, MA (Metropolitan Area)",249.0785254240036,1698.0,14,0.14668935537338257
"Syracuse, NY","Tampa, FL (Metropolitan Area)",163.47356230020523,1111.0,14,0.14714092016220093
"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",332.1190200895071,2254.0,14,0.14734650403261185
"Fargo, ND","Phoenix, AZ",180.7360839098692,1225.0,13,0.1475396603345871
"Fort Myers, FL","Syracuse, NY",175.12136049568653,1186.0,2,0.1476571336388588
"Buffalo, NY","San Francisco, CA (Metropolitan Area)",341.5148976147175,2309.0,3,0.14790597558021545
"Miami, FL (Metropolitan Area)","Phoenix, AZ",291.88676995038986,1972.0,14,0.1480156034231186
"San Diego, CA","Washington, DC (Metropolitan Area)",339.9319139868021,2295.0,14,0.14811848104000092
"Orlando, FL","Salt Lake City, UT",286.1320704892278,1931.0,14,0.14817818254232407
"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",352.3085999414325,2371.0,14,0.14859072118997574
"Denver, CO","Miami, FL (Metropolitan Area)",254.34088891744614,1709.0,14,0.14882439374923706
"Louisville, KY","San Francisco, CA (Metropolitan Area)",296.9657199084759,1990.0,1,0.1492290049791336
"Chicago, IL","Fresno, CA",259.7060367465019,1738.0,1,0.1494280993938446
"Cincinnati, OH","Seattle, WA",294.6013092622161,1965.0,14,0.14992433041334152
"Chicago, IL","Las Vegas, NV",228.10276456922293,1521.0,14,0.1499689444899559
"San Antonio, TX","Seattle, WA",266.174054056406,1774.0,14,0.15004174411296844
"Denver, CO","Orlando, FL",231.98336930572987,1546.0,14,0.15005392581224442
"Boston, MA (Metropolitan Area)","San Antonio, TX",265.32039499282837,1764.0,14,0.15040838718414307
"Charlotte, NC","Sacramento, CA",337.66361582279205,2244.0,6,0.15047398209571838
"Buffalo, NY","Phoenix, AZ",287.79896354675293,1912.0,7,0.15052247047424316
"Denver, CO","Tampa, FL (Metropolitan Area)",226.95216223597527,1506.0,14,0.15069864690303802
"Cedar Rapids/Iowa City, IA","Phoenix, AZ",188.79797711968422,1252.0,14,0.15079710632562637
"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",338.6418043449521,2239.0,14,0.15124689787626266
"Atlanta, GA (Metropolitan Area)","Seattle, WA",330.1640706062317,2182.0,14,0.15131258964538574
"Grand Rapids, MI","Tampa, FL (Metropolitan Area)",158.29681107401848,1044.0,14,0.15162529796361923
"Las Vegas, NV","Minneapolis/St. Paul, MN",197.42418502271175,1299.0,14,0.1519816666841507
"Fort Myers, FL","Hartford, CT",179.4183710217476,1180.0,11,0.1520494669675827
"Los Angeles, CA (Metropolitan Area)","Provo, UT",86.5196823477745,569.0,9,0.15205568075180054
"Des Moines, IA","Las Vegas, NV",185.1133313179016,1216.0,14,0.1522313579916954
"Portland, OR","Washington, DC (Metropolitan Area)",359.2158105969429,2358.0,14,0.15233919024467468
"Detroit, MI","Las Vegas, NV",266.9635418727994,1749.0,14,0.15263781696558
"Knoxville, TN","Las Vegas, NV",265.5555218756199,1739.0,1,0.15270587801933289
"Indianapolis, IN","Seattle, WA",285.7096923440695,1866.0,14,0.1531134471297264
"Pittsburgh, PA","San Diego, CA",323.2264495790005,2106.0,7,0.15347884595394135
"Las Vegas, NV","Louisville, KY",249.34067219495773,1624.0,14,0.153534896671772
"Grand Rapids, MI","Phoenix, AZ",241.86357145011425,1574.0,14,0.15366173535585403
"Orlando, FL","Phoenix, AZ",284.32351230084896,1849.0,14,0.1537715047597885
"Philadelphia, PA","San Diego, CA",364.5886465162039,2370.0,14,0.15383487194776535
"Nashville, TN","Sacramento, CA",295.4690893739462,1917.0,14,0.1541309803724289
"Los Angeles, CA (Metropolitan Area)","Louisville, KY",284.2198114320636,1843.0,14,0.15421584993600845
"Minneapolis/St. Paul, MN","Orlando, FL",202.17715121805668,1310.0,14,0.1543337032198906
"Miami, FL (Metropolitan Area)","Salt Lake City, UT",322.3080126643181,2088.0,14,0.15436207503080368
"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",332.3790035098791,2153.0,14,0.1543794721364975
"Harrisburg, PA","Sanford, FL",127.9122749119997,827.0,3,0.15467022359371185
"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",315.2944691479206,2036.0,14,0.154859758913517
"Minneapolis/St. Paul, MN","Myrtle Beach, SC",168.25360894203186,1085.0,3,0.15507245063781738
"Albuquerque, NM","New York City, NY (Metropolitan Area)",289.20314464718103,1861.0,14,0.15540201216936111
"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",362.1057668328285,2330.0,8,0.15541020035743713
"Austin, TX","Portland, OR",266.84285171329975,1715.0,14,0.15559349954128265
"Indianapolis, IN","Las Vegas, NV",247.5257045030594,1590.0,14,0.15567654371261597
"Des Moines, IA","Tampa, FL (Metropolitan Area)",175.59885914623737,1127.0,5,0.1558108776807785
"Seattle, WA","St. Louis, MO",266.89156852662563,1709.0,14,0.15616826713085175
"Boston, MA (Metropolitan Area)","Denver, CO",274.04973225295544,1754.0,14,0.1562427207827568
"Charlotte, NC","Las Vegas, NV",300.2977133691311,1916.0,14,0.15673158317804337
"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",205.0216405838728,1307.0,14,0.15686430037021637
"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",385.4262401461601,2457.0,14,0.15686863660812378
"Chicago, IL","Los Angeles, CA (Metropolitan Area)",274.5601423084736,1750.0,14,0.15689150989055634
"Minneapolis/St. Paul, MN","Sarasota/Bradenton, FL",210.80344258248806,1342.0,8,0.15708155184984207
"Minneapolis/St. Paul, MN","Reno, NV",221.1282581090927,1405.0,1,0.1573866605758667
"Orlando, FL","Portland, ME",191.12826073169708,1214.0,12,0.1574367880821228
"Fargo, ND","Las Vegas, NV",189.7940345108509,1205.0,2,0.15750542283058167
"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",146.41418585926294,927.0,14,0.15794410556554794
"Los Angeles, CA (Metropolitan Area)","Syracuse, NY",371.99405136704445,2351.0,1,0.15822800993919373
"Cleveland, OH (Metropolitan Area)","Sarasota/Bradenton, FL",153.03750909864902,967.0,6,0.15826009213924408
"Denver, CO","New York City, NY (Metropolitan Area)",262.9816733971238,1659.0,14,0.15851818770170212
"Phoenix, AZ","Sioux Falls, SD",171.4358263760805,1081.0,13,0.15859003365039825
"Dallas/Fort Worth, TX","Seattle, WA",265.23891150951385,1670.0,14,0.15882569551467896
"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",376.0974906682968,2366.0,7,0.15895920991897583
"Austin, TX","Seattle, WA",281.37329690158367,1770.0,14,0.15896796435117722
"Burlington, VT","Orlando, FL",189.81339839100838,1194.0,1,0.15897269546985626
"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",266.1589077115059,1670.0,14,0.1593765914440155
"Cleveland, OH (Metropolitan Area)","San Diego, CA",325.926805511117,2045.0,11,0.15937741100788116
"Albany, NY","Los Angeles, CA (Metropolitan Area)",394.17322874069214,2468.0,3,0.15971362590789795
"Charlotte, NC","Seattle, WA",364.14484176784754,2279.0,14,0.15978273004293442
"Raleigh/Durham, NC","San Diego, CA",350.8400430008769,2193.0,14,0.15998177975416183
"Reno, NV","Washington, DC (Metropolitan Area)",365.795094832778,2286.0,2,0.16001535207033157
"Nashville, TN","Portland, OR",316.0493156313896,1973.0,12,0.16018718481063843
"Hartford, CT","Miami, FL (Metropolitan Area)",191.2776343971491,1194.0,14,0.16019902378320694
"Albuquerque, NM","Boston, MA (Metropolitan Area)",316.7648706883192,1974.0,2,0.16046852618455887
"Hartford, CT","Orlando, FL",168.56674924492836,1050.0,14,0.16053976118564606
"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",164.84624277800322,1025.0,14,0.16082560271024704
"New York City, NY (Metropolitan Area)","San Antonio, TX",261.31624752283096,1624.0,14,0.1609090194106102
"Las Vegas, NV","St. Louis, MO",221.03444733470678,1371.0,14,0.16122133284807205
"Fort Myers, FL","Minneapolis/St. Paul, MN",228.36033511161804,1416.0,14,0.16127142310142517
"Phoenix, AZ","Washington, DC (Metropolitan Area)",324.11110692471266,1999.0,14,0.16213662177324295
"Las Vegas, NV","New Orleans, LA",243.333600461483,1500.0,14,0.16222240030765533
"Buffalo, NY","Miami, FL (Metropolitan Area)",192.41685960441828,1185.0,14,0.16237709671258926
"Fort Myers, FL","Los Angeles, CA (Metropolitan Area)",364.05983179807663,2238.0,9,0.16267195343971252
"Columbus, OH","San Francisco, CA (Metropolitan Area)",344.86509412527084,2120.0,14,0.16267221421003342
"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",316.11876989901066,1943.0,14,0.1626962274312973
"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",235.4602957814932,1447.0,12,0.16272307932376862
"Houston, TX","New York City, NY (Metropolitan Area)",238.69450833648443,1465.0,14,0.1629314050078392
"Charlotte, NC","Portland, OR",371.9249283373356,2282.0,8,0.1629820019006729
"Chicago, IL","San Francisco, CA (Metropolitan Area)",302.3658615350723,1855.0,14,0.1630004644393921
"Palm Springs, CA","Washington, DC (Metropolitan Area)",363.6461514234543,2230.0,1,0.16307002305984497
"Milwaukee, WI","Seattle, WA",277.0231765061617,1694.0,12,0.16353198140859604
"Denver, CO","West Palm Beach/Palm Beach, FL",274.6795425415039,1679.0,3,0.16359710693359375
"New York City, NY (Metropolitan Area)","Palm Springs, CA",389.5399057716131,2381.0,11,0.16360348835431043
"Fort Myers, FL","Omaha, NE",212.74797955155373,1299.0,1,0.16377827525138855
"Houston, TX","Los Angeles, CA (Metropolitan Area)",227.80091270804405,1390.0,14,0.16388554871082306
"Atlanta, GA (Metropolitan Area)","Las Vegas, NV",286.51102766394615,1747.0,14,0.1640017330646515
"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",349.40265119075775,2125.0,14,0.16442477703094482
"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",351.8494316339493,2139.0,14,0.16449248790740967
"El Paso, TX","Seattle, WA",225.05252945423126,1368.0,5,0.16451208293437958
"Norfolk, VA (Metropolitan Area)","Seattle, WA",401.7628279328346,2437.0,3,0.1648595929145813
"Nashville, TN","San Francisco, CA (Metropolitan Area)",324.8088305965066,1969.0,14,0.1649613156914711
"Indianapolis, IN","San Diego, CA",294.4894467294216,1782.0,14,0.16525782644748688
"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",433.1526995897293,2619.0,14,0.16538858327213796
"Hartford, CT","Tampa, FL (Metropolitan Area)",183.9393697232008,1111.0,14,0.1655619889497757
"New Orleans, LA","San Francisco, CA (Metropolitan Area)",316.4295963048935,1911.0,14,0.16558325290679932
"Boston, MA (Metropolitan Area)","Houston, TX",266.44666266441345,1609.0,14,0.16559767723083496
"Boston, MA (Metropolitan Area)","Salt Lake City, UT",348.67572147399187,2105.0,14,0.1656416729092598
"Houston, TX","Seattle, WA",313.7788530290127,1894.0,14,0.16566993296146393
"Los Angeles, CA (Metropolitan Area)","Nashville, TN",297.8277611285448,1797.0,14,0.1657360941171646
"Charlotte, NC","San Francisco, CA (Metropolitan Area)",381.23922342061996,2296.0,14,0.1660449579358101
"Cincinnati, OH","Phoenix, AZ",260.59552044421434,1569.0,14,0.1660901978611946
"Columbus, OH","San Diego, CA",326.2733182609081,1964.0,4,0.16612694412469864
"Chicago, IL","Portland, OR",290.96393272280693,1751.0,14,0.1661701500415802
"Cleveland, OH (Metropolitan Area)","Orlando, FL",148.9135369285941,895.0,14,0.16638384014368057
"Denver, CO","Philadelphia, PA",259.7870029807091,1558.0,14,0.1667439043521881
"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",418.62597838044167,2510.0,14,0.16678325831890106
"New York City, NY (Metropolitan Area)","Salt Lake City, UT",337.7077973484993,2022.0,14,0.16701671481132507
"Las Vegas, NV","Nashville, TN",265.0866946578026,1587.0,14,0.16703635454177856
"Philadelphia, PA","Phoenix, AZ",346.7817036435008,2075.0,14,0.1671237125992775
"Orlando, FL","Worcester, MA",182.3429359048605,1091.0,1,0.16713376343250275
"Orlando, FL","Syracuse, NY",176.2069597542286,1053.0,14,0.1673380434513092
"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",215.09828517585993,1283.0,14,0.16765259951353073
"Denver, CO","Raleigh/Durham, NC",240.86915466189384,1436.0,14,0.16773618012666702
"Asheville, NC","Denver, CO",209.81948375701904,1248.0,1,0.16812458634376526
"Hartford, CT","Myrtle Beach, SC",111.71927273273468,664.0,7,0.1682519167661667
"Detroit, MI","Seattle, WA",324.5451713055372,1927.0,14,0.16841991245746613
"Albany, NY","Miami, FL (Metropolitan Area)",206.89329765737057,1225.0,14,0.1688924878835678
"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",254.55949398130178,1501.0,14,0.16959326714277267
"Boston, MA (Metropolitan Area)","Orlando, FL",193.76606771349907,1142.0,14,0.16967256367206573
"Buffalo, NY","Fort Myers, FL",194.37869215011597,1144.0,5,0.1699114441871643
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",323.1105200946331,1900.0,14,0.17005816847085953
"Denver, CO","Hartford, CT",284.3938005119562,1671.0,14,0.17019377648830414
"Minneapolis/St. Paul, MN","San Diego, CA",261.19661033153534,1532.0,14,0.17049387097358704
"Orlando, FL","Rochester, NY",176.15729638934135,1033.0,14,0.1705298125743866
"Austin, TX","New York City, NY (Metropolitan Area)",266.15082451701164,1559.0,14,0.1707189381122589
"Chicago, IL","San Diego, CA",295.21255445480347,1728.0,14,0.17084059864282608
"Nashville, TN","San Diego, CA",299.29243867844343,1751.0,14,0.17092657834291458
"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",310.2968857884407,1814.0,14,0.17105671763420105
"Boston, MA (Metropolitan Area)","New Orleans, LA",234.65019301325083,1371.0,14,0.17115258425474167
"Chicago, IL","Phoenix, AZ",247.52651077508926,1444.0,14,0.1714172512292862
"Detroit, MI","Los Angeles, CA (Metropolitan Area)",339.36455251276493,1979.0,14,0.1714828461408615
